source_run,source_path,run_state,agent_a_type,agent_b_model,agent_b_llm_size,tts_engines,asr_engines,planned_condition_count,observed_condition_count,completed_condition_count,interrupted_condition_count,not_started_condition_count,known_outcome_count,successful_condition_count,task_success_rate_completed,finalized_artifacts_available,interpretation
20260712_014151_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014151_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014153_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014153_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014211_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014211_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014306_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014306_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014308_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014308_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014326_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014326_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014418_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014418_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014422_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014422_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014440_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014440_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014533_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014533_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014536_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014536_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014555_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014555_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014648_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014648_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014651_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014651_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014711_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014711_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014801_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014801_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014804_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014804_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014825_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014825_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014917_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014917_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014944_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014944_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_015038_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_015038_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_004608_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_004608_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_004611_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_004611_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_004615_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_004615_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_004746_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_004746_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_004748_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_004748_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_004750_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_004750_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_004904_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_004904_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_004910_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_004910_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_004914_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_004914_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005026_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005026_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005033_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005033_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005050_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005050_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005149_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005149_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005158_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005158_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005226_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005226_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005312_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005312_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005324_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005324_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005357_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005357_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005434_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005434_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005448_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005448_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005524_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005524_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005558_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005558_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005620_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005620_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005650_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005650_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005723_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005723_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005748_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005748_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005815_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005815_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005847_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005847_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005913_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005913_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_005941_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_005941_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010012_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010012_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010046_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010046_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010108_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010108_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010140_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010140_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,faster_whisper,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010212_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010212_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010238_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010238_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010304_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010304_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010338_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010338_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010404_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010404_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010430_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010430_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010514_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010514_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010533_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010533_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010555_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010555_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010640_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010640_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010701_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010701_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010719_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010719_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010808_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010808_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010826_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010826_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010843_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010843_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010935_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010935_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_010954_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_010954_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011007_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011007_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011102_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011102_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011122_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011122_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011128_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011128_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011228_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011228_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011246_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011246_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011247_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011247_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011354_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011354_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011404_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011404_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011411_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011411_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011521_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011521_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011524_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011524_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011539_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011539_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011646_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011646_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011648_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011648_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011708_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011708_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011808_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-qwen2.5-7b/userlm/20260712_011808_b-n0001,finalized,userlm,Qwen2.5-7B-Instruct,large,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
