agent_a_type,agent_b_model,agent_b_llm_size,scenario_key,persona_key,speech_pattern_key,run_type,tts_engine,asr_engine,planned_conditions,observed_conditions,completed_conditions,interrupted_conditions,not_started_conditions,task_success_rate,route_validity_rate,destination_reached_rate,mean_duration_gap_min,mean_turn_count,mean_runtime_sec,mean_constraints_satisfied,mean_constraints_total,evidence_source
userlm,TinyLlama-1.1B-Chat-v1.0,small,late_event,focused_commuter,hesitant,text_only,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,late_event,multi_stop_errand_runner,clean,text_only,piper,faster_whisper,2,2,2,0,0,1.0,1.0,1.0,0.0,11.0,597.22,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,late_event,risk_averse_novice,mostly_clean,text_only,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,accessibility_rider,mostly_clean,text_only,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,crowd_averse_rider,mostly_clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,395.5,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,crowd_averse_rider,mostly_clean,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,459.58,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,crowd_averse_rider,severe_channel,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,delay_sensitive_traveler,hesitant,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,343.87,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,delay_sensitive_traveler,hesitant,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,460.69,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,delay_sensitive_traveler,clean,text_only,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,focused_commuter,clean,text_only,piper,faster_whisper,1,1,1,0,0,0.0,1.0,1.0,0.0,13.0,534.26,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,focused_commuter,clean,text_only,piper,vosk,1,1,1,0,0,0.0,1.0,1.0,0.0,13.0,536.37,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,focused_commuter,clean,text_only,piper,faster_whisper,2,2,1,1,0,0.0,1.0,1.0,0.0,13.0,407.39,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,focused_commuter,hesitant,text_only,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,focused_commuter,clean,text_only,piper,vosk,1,1,1,0,0,0.0,1.0,1.0,0.0,13.0,405.57,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,multi_stop_errand_runner,mostly_clean,text_only,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,risk_averse_novice,severe_channel,text_only,piper,vosk,1,1,1,0,0,0.0,1.0,1.0,0.0,11.0,498.24,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,risk_averse_novice,severe_channel,text_only,piper,vosk,2,2,1,1,0,0.0,1.0,1.0,0.0,11.0,519.5,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,midday_transfer,risk_averse_novice,mostly_clean,text_only,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,accessibility_rider,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,mostly_clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,11.0,392.28,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,hesitant,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,395.48,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,severe_channel,text_only,piper,vosk,1,1,1,0,0,0.0,1.0,1.0,0.0,19.0,782.13,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,clean,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,11.0,446.27,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,hesitant,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,451.04,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,severe_channel,text_only,piper,vosk,2,2,1,1,0,0.0,1.0,1.0,0.0,19.0,590.96,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,crowd_averse_rider,mostly_clean,text_only,piper,faster_whisper,2,1,0,1,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,hesitant,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,13.0,580.53,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,11.0,393.06,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,386.25,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,11.0,413.07,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,hesitant,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,13.0,570.25,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,mostly_clean,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,392.97,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,severe_channel,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,11.0,467.29,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,clean,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,11.0,394.8,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,delay_sensitive_traveler,hesitant,text_only,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,text_only,piper,vosk,14,13,13,0,1,1.0,1.0,1.0,0.0,9.0,388.9876923076923,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,piper,faster_whisper,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,397.58,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,hesitant,text_only,piper,vosk,2,1,1,0,1,1.0,1.0,1.0,0.0,9.0,400.43,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,severe_channel,text_only,piper,vosk,2,1,1,0,1,1.0,1.0,1.0,0.0,11.0,422.58,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,text_only,piper,vosk,20,20,13,7,0,1.0,1.0,1.0,0.0,9.0,435.4407692307692,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,452.59,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,hesitant,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,453.27,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,severe_channel,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,11.0,469.41,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,clean,text_only,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,multi_stop_errand_runner,clean,text_only,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,severe_channel,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,11.0,392.13,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,mostly_clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,390.45,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,hesitant,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,392.44,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,mostly_clean,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,450.6,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,hesitant,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,458.28,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,clean,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,11.0,456.81,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,morning_peak_cross_city,risk_averse_novice,severe_channel,text_only,piper,faster_whisper,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,multi_destination_errands,accessibility_rider,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,multi_destination_errands,crowd_averse_rider,mostly_clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,multi_destination_errands,delay_sensitive_traveler,hesitant,text_only,piper,faster_whisper,2,2,2,0,0,0.0,1.0,0.0,17.0,13.0,139.31,,,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,multi_destination_errands,focused_commuter,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,multi_destination_errands,multi_stop_errand_runner,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,TinyLlama-1.1B-Chat-v1.0,small,multi_destination_errands,risk_averse_novice,severe_channel,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,gemma-2-2b-it,medium,morning_peak_cross_city,focused_commuter,clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,gemma-2-2b-it,medium,morning_peak_cross_city,focused_commuter,mostly_clean,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,gemma-2-2b-it,medium,morning_peak_cross_city,focused_commuter,hesitant,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,gemma-2-2b-it,medium,morning_peak_cross_city,focused_commuter,severe_channel,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,gemma-2-2b-it,medium,morning_peak_cross_city,focused_commuter,clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,gemma-2-2b-it,medium,morning_peak_cross_city,focused_commuter,mostly_clean,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,gemma-2-2b-it,medium,morning_peak_cross_city,focused_commuter,hesitant,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,gemma-2-2b-it,medium,morning_peak_cross_city,focused_commuter,severe_channel,text_only,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,airport_connection,accessibility_rider,hesitant,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Phi-3-mini-4k-instruct,medium,airport_connection,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,8.0,15.0,1846.83,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,airport_connection,crowd_averse_rider,mostly_clean,audio_variant,piper,vosk,3,3,1,2,0,1.0,1.0,1.0,8.0,17.0,859.31,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,airport_connection,crowd_averse_rider,hesitant,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Phi-3-mini-4k-instruct,medium,airport_connection,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,airport_connection,delay_sensitive_traveler,mostly_clean,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,airport_connection,delay_sensitive_traveler,clean,audio_variant,piper,faster_whisper,2,1,1,0,1,0.0,1.0,1.0,4.0,8.0,1399.14,2.0,2.0,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,airport_connection,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,2,1,0,1,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,airport_connection,delay_sensitive_traveler,noisy_station,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Phi-3-mini-4k-instruct,medium,airport_connection,focused_commuter,clean,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,airport_connection,focused_commuter,severe_channel,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,airport_connection,focused_commuter,clean,audio_variant,piper,faster_whisper,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,airport_connection,focused_commuter,clean,audio_variant,piper,vosk,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,airport_connection,multi_stop_errand_runner,hesitant,audio_variant,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Phi-3-mini-4k-instruct,medium,airport_connection,risk_averse_novice,severe_channel,audio_variant,piper,vosk,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,airport_connection,risk_averse_novice,clean,audio_variant,piper,faster_whisper,2,2,1,1,0,1.0,1.0,1.0,4.0,11.0,2321.61,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Phi-3-mini-4k-instruct,medium,airport_connection,risk_averse_novice,severe_channel,audio_variant,piper,vosk,1,1,0,1,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
